"","sample_names[1]","Phylum","Class","Order","Family","Genus","Species","SUM"
"261","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Pseudofungi","MAST-1","MAST-1D","MAST-1D_X","MAST-1D_XX",17
"262","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Pseudofungi","Pseudofungi_unclassified","Pseudofungi_unclassified","Pseudofungi_unclassified","Pseudofungi_unclassified",6
"263","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","Labyrinthulomycetes","Labyrinthulomycetes_X","Labyrinthulomycetes_X_LAB14","Labyrinthulomycetes_X_LAB14_X",1
"264","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-11","MAST-11_X","MAST-11_XX","MAST-11_XXX",6
"265","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-4","MAST-4_unclassified","MAST-4_unclassified","MAST-4_unclassified",3
"266","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-4","MAST-4A","MAST-4A_X","MAST-4A_XX",1
"267","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-4","MAST-4C","MAST-4C_X","MAST-4C_XX",12
"268","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-4","MAST-4D","MAST-4D_X","MAST-4D_XX",1
"269","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-7","MAST-7_unclassified","MAST-7_unclassified","MAST-7_unclassified",2
"270","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-7","MAST-7B","MAST-7B_X","MAST-7B_XX",7
"271","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-7","MAST-7D","MAST-7D_X","MAST-7D_XX",3
"272","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-8","MAST-8B","MAST-8B_X","MAST-8B_XX",1
"273","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-9","MAST-9A","MAST-9A_X","MAST-9A_XX",2
"274","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-9","MAST-9C","MAST-9C_X","MAST-9C_XX",2
"275","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","Sagenista_unclassified","Sagenista_unclassified","Sagenista_unclassified","Sagenista_unclassified",3
"276","WHOI021_V9_S105_L001_40m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Stramenopiles_unclassified","Stramenopiles_unclassified","Stramenopiles_unclassified","Stramenopiles_unclassified","Stramenopiles_unclassified",111
"277","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Alveolata_unclassified","Alveolata_unclassified","Alveolata_unclassified","Alveolata_unclassified","Alveolata_unclassified",72
"278","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Ciliophora","Ciliophora_unclassified","Ciliophora_unclassified","Ciliophora_unclassified","Ciliophora_unclassified",21
"279","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Hypotrichia_unclassified","Hypotrichia_unclassified",1
"280","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Ciliophora","Spirotrichea","Spirotrichea_unclassified","Spirotrichea_unclassified","Spirotrichea_unclassified",79
"281","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiida_unclassified","Strombidiida_unclassified",1
"282","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnida_unclassified","Tintinnida_unclassified",13
"283","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Tintinnidae_unclassified",2
"284","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinoflagellata_unclassified","Dinoflagellata_unclassified","Dinoflagellata_unclassified","Dinoflagellata_unclassified",18
"285","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_unclassified","Dinophyceae_unclassified","Dinophyceae_unclassified",287
"286","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Ceratiaceae","Tripos",1
"287","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodiniaceae_unclassified",17
"288","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniales_unclassified","Gymnodiniales_unclassified",17
"289","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Blastodiniaceae","Blastodinium",1
"290","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_unclassified","Peridiniales_unclassified",1
"291","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum",1
"292","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Suessiaceae_unclassified",1
"293","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-IV","Dino-Group-IV-Syndinium-Group","Syndinium",1
"294","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Archaeplastida","Archaeplastida_unclassified","Archaeplastida_unclassified","Archaeplastida_unclassified","Archaeplastida_unclassified","Archaeplastida_unclassified",1
"295","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Archaeplastida","Chlorophyta","Chlorophyta_unclassified","Chlorophyta_unclassified","Chlorophyta_unclassified","Chlorophyta_unclassified",2
"296","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus",1
"297","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus",1
"298","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Bacteria_X","Bacteria_X_unclassified","Bacteria_X_unclassified","Bacteria_X_unclassified","Bacteria_X_unclassified","Bacteria_X_unclassified",1
"299","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Bacteria_X","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified",1
"300","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Bacteria_X","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116_clade","OCS116_clade_X",1
"301","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified",1312
"302","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Excavata","Discoba","Discoba_unclassified","Discoba_unclassified","Discoba_unclassified","Discoba_unclassified",2
"303","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Excavata","Discoba","Kinetoplastea","Kinetoplastea_unclassified","Kinetoplastea_unclassified","Kinetoplastea_unclassified",1
"304","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Hacrobia","Hacrobia_unclassified","Hacrobia_unclassified","Hacrobia_unclassified","Hacrobia_unclassified","Hacrobia_unclassified",1
"305","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Hacrobia","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",9
"306","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiales_unclassified","Prymnesiales_unclassified",1
"307","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiophyceae_Clade_D","Prymnesiophyceae_Clade_D_X","Prymnesiophyceae_Clade_D_XX",2
"308","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiophyceae_unclassified","Prymnesiophyceae_unclassified","Prymnesiophyceae_unclassified",40
"309","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Hacrobia","Picozoa","Picozoa_X","Picozoa_XX","Picozoa_XXX","Picomonas",5
"310","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_E","Stephanoecidae_Group_E_X",8
"311","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Arthropoda_unclassified","Arthropoda_unclassified","Arthropoda_unclassified",4
"312","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Crustacea","Crustacea_unclassified","Crustacea_unclassified",4
"313","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Calocalanus",1
"314","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Clausocalanus",11
"315","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Corycaeus",1
"316","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Maxillopoda_unclassified",30
"317","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Metridia",1
"318","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Hydrozoa_unclassified",1
"319","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Craniata","Craniata_X","Teleostei","Teleostei_unclassified",1
"320","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Metazoa_unclassified","Metazoa_unclassified","Metazoa_unclassified","Metazoa_unclassified",43
"321","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Heterobranchia_unclassified",1
"322","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Opisthokonta_unclassified","Opisthokonta_unclassified","Opisthokonta_unclassified","Opisthokonta_unclassified","Opisthokonta_unclassified",33
"323","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Opisthokonta_XXX","Opisthokonta_XXXX","Opisthokonta_XXXXX",3
"324","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_4","Acantharea_4_unclassified","Acantharea_4_unclassified",2
"325","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_A","Acantharea_A_X","Acanthoplegma",4
"326","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_B","Acantharea_B1","Acanthochiasma",1
"327","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_C","Acantharea_C_unclassified","Acantharea_C_unclassified",4
"328","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_F","Acantharea_F_unclassified","Acantharea_F_unclassified",1
"329","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_F","Acantharea_F3","Acantharea_F3_unclassified",3
"330","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Acantharea","Acantharea_unclassified","Acantharea_unclassified","Acantharea_unclassified",10
"331","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Nassellaria_unclassified","Nassellaria_unclassified",3
"332","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Polycystinea","Spumellaria","Pyloniidae","Pyloniidae_unclassified",2
"333","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Polycystinea","Spumellaria","Rhizosphaeridae","Rhizosphaera",1
"334","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Polycystinea","Spumellaria","Spumellaria_unclassified","Spumellaria_unclassified",14
"335","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-A","RAD-A_X","RAD-A_X_unclassified","RAD-A_X_unclassified",2
"336","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-A","RAD-A_X","RAD-A_Xa","RAD-A_Xa_X",5
"337","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-A","RAD-A_X","RAD-A_Xg","RAD-A_Xg_X",2
"338","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-Ib","RAD-B_X_Group-Ib_X",1
"339","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-Ic","RAD-B_X_Group-Ic_X",1
"340","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-III","RAD-B_X_Group-III_X",1
"341","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-IV_X","RAD-B_X_Group-IV_XX",1
"342","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-IVe","RAD-B_X_Group-IVe_X",1
"343","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_unclassified","RAD-B_X_unclassified",6
"344","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","RAD-C","RAD-C_X","RAD-C_Xb","RAD-C_Xb_X",1
"345","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Radiolaria","Radiolaria_unclassified","Radiolaria_unclassified","Radiolaria_unclassified","Radiolaria_unclassified",2
"346","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Rhizaria","Rhizaria_unclassified","Rhizaria_unclassified","Rhizaria_unclassified","Rhizaria_unclassified","Rhizaria_unclassified",5
"347","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Bacillariophyta_X_unclassified","Bacillariophyta_X_unclassified",25
"348","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Bacteriastrum",1
"349","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Polar-centric-Mediophyceae_unclassified",1
"350","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Raphid-pennate_unclassified",1
"351","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Dictyochales","Dictyochales_unclassified",2
"352","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Dictyochophyceae_X_unclassified","Dictyochophyceae_X_unclassified",2
"353","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","MOCH-2","MOCH-2_X","MOCH-2_XX","MOCH-2_XXX",2
"354","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","MOCH-4","MOCH-4_X","MOCH-4_XX","MOCH-4_XXX",2
"355","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Ochrophyta_unclassified","Ochrophyta_unclassified","Ochrophyta_unclassified","Ochrophyta_unclassified",16
"356","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Pelagophyceae","Pelagomonadales","Pelagomonadaceae","Pelagomonadaceae_unclassified",1
"357","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Pelagophyceae","Pelagomonadales","Pelagomonadales_unclassified","Pelagomonadales_unclassified",6
"358","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Ochrophyta","Pelagophyceae","Pelagophyceae_unclassified","Pelagophyceae_unclassified","Pelagophyceae_unclassified",29
"359","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Opalozoa","Bicoecea","Anoecales","Cafeteriaceae","Cafeteria",1
"360","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Opalozoa","MAST-3","MAST-3_unclassified","MAST-3_unclassified","MAST-3_unclassified",6
"361","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Opalozoa","MAST-3","MAST-3E","MAST-3E_X","MAST-3E_XX",5
"362","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Opalozoa","MAST-3","MAST-3I","MAST-3I_X","MAST-3I_XX",33
"363","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Opalozoa","MAST-3","MAST-3K","MAST-3K_X","MAST-3K_XX",1
"364","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Opalozoa","Opalozoa_unclassified","Opalozoa_unclassified","Opalozoa_unclassified","Opalozoa_unclassified",6
"365","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Pseudofungi","MAST-1","MAST-1D","MAST-1D_X","MAST-1D_XX",2
"366","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-11","MAST-11_X","MAST-11_XX","MAST-11_XXX",2
"367","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-4","MAST-4C","MAST-4C_X","MAST-4C_XX",4
"368","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-7","MAST-7_unclassified","MAST-7_unclassified","MAST-7_unclassified",1
"369","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Sagenista","MAST-8","MAST-8_unclassified","MAST-8_unclassified","MAST-8_unclassified",5
"370","WHOI040_V9_S124_L001_70m_18S_taxonomy_2500_subsampled.NEW.csv","Stramenopiles","Stramenopiles_unclassified","Stramenopiles_unclassified","Stramenopiles_unclassified","Stramenopiles_unclassified","Stramenopiles_unclassified",95
